"","Sample.Number","Date.Submitted","Analysis..Lead.","Lead..ppb.","Analysis..Copper.","Copper..ppb.","Street..","Street.Name","City","Zip.Code","lead.ppb","copper.ppb","addresses","lon","lat","address"
"617","LG04877","1/27/2016","Lead","8","Copper","0","905","E SEVENTH ST","FLINT","48503",8,0,"905 E SEVENTH ST, Flint MI, 48503",-83.6760942,43.0149429,"905 e 7th st, flint, mi 48503, usa"
"618","LG04921","1/27/2016","Lead","8","Copper","0","1101","BARRIE AVE","FLINT","48507",8,0,"1101 BARRIE AVE, Flint MI, 48507",-83.694783,42.994422,"1101 barrie ave, flint, mi 48507, usa"
"619","LG05076","1/27/2016","Lead","8","Copper","210","215","W 10TH ST","FLINT","48503",8,210,"215 W 10TH ST, Flint MI, 48503",-83.684429,43.006465,"215 w 10th st, flint, mi 48503, usa"
"620","LG05198","1/27/2016","Lead","8","Copper","430","614","SOUTH LYNCH ST","FLINT","48503",8,430,"614 SOUTH LYNCH ST, Flint MI, 48503",-83.659479,43.020385,"614 s lynch st, flint, mi 48503, usa"
"621","LG05523","1/28/2016","Lead","8","Copper","370","2716","PARKSIDE DR","FLINT","48503",8,370,"2716 PARKSIDE DR, Flint MI, 48503",-83.718896,42.994909,"2716 parkside dr, flint, mi 48503, usa"
"622","LG05757","1/28/2016","Lead","8","Copper","190","3419","ROBIN ST","FLINT","48505",8,190,"3419 ROBIN ST, Flint MI, 48505",-83.707351,43.047143,"3419 robin st, flint, mi 48505, usa"
"623","LG05942","1/29/2016","Lead","8","Copper","0","2810","NORBERT ST","FLINT","48504",8,0,"2810 NORBERT ST, Flint MI, 48504",-83.72705,43.021908,"2810 norbert st, flint, mi 48504, usa"
"624","LG06016","1/29/2016","Lead","8","Copper","100","2702","BROWNELL","FLINT","",8,100,"2702 BROWNELL, Flint MI, ",-83.727167,43.040938,"2702 brownell blvd, flint, mi 48504, usa"
"625","LG06147","1/29/2016","Lead","8","Copper","140","1021","N CHEVROLET AVE","FLINT","48504",8,140,"1021 N CHEVROLET AVE, Flint MI, 48504",-83.722095,43.0190849,"1021 n chevrolet ave, flint, mi 48504, usa"
"626","LG06201","1/29/2016","Lead","8","Copper","0","2602","MILBOURNE AVE","FLINT","",8,0,"2602 MILBOURNE AVE, Flint MI, ",-83.7171879,43.040524,"2602 milbourne ave, flint, mi 48504, usa"
"627","LG06376","1/30/2016","Lead","8","Copper","0","2013","BONBRIGHT ST","FLINT","48505",8,0,"2013 BONBRIGHT ST, Flint MI, 48505",-83.701542,43.034522,"2013 bonbright st, flint, mi 48505, usa"
"628","LF84315","9/23/2015","Lead","7","Copper","0","1422","CLANCY","FLINT","48503",7,0,"1422 CLANCY, Flint MI, 48503",-83.725135,42.9993229,"1422 clancy ave, flint, mi 48503, usa"
"629","LF85798","10/1/2015","Lead","7","Copper","0","2430","BASSETT PL","FLINT","48504",7,0,"2430 BASSETT PL, Flint MI, 48504",-83.723283,43.039032,"2430 bassett pl, flint, mi 48504, usa"
"630","LF85940","10/2/2015","Lead","7","Copper","200","602","W STEWART","FLINT","48505",7,200,"602 W STEWART, Flint MI, 48505",-83.711734,43.05433,"602 w stewart ave, flint, mi 48505, usa"
"631","LF85955","10/2/2015","Lead","7","Copper","410","1319","BEARD ST","FLINT","48503",7,410,"1319 BEARD ST, Flint MI, 48503",-83.669297,43.014361,"1319 beard st, flint, mi 48503, usa"
"632","LF87036","10/8/2015","Lead","7","Copper","0","1013","BEARD ST","FLINT","48503",7,0,"1013 BEARD ST, Flint MI, 48503",-83.669465,43.016672,"1013 beard st, flint, mi 48503, usa"
"633","LF87375","10/13/2015","Lead","7","Copper","300","2715","LAKEWOOD DR","FLINT","48507",7,300,"2715 LAKEWOOD DR, Flint MI, 48507",-83.6685399,42.99771,"2715 lakewood dr, flint, mi 48507, usa"
"634","LF87389","10/13/2015","Lead","7","Copper","80","7002","PEMBERTON DR","FLINT","48505",7,80,"7002 PEMBERTON DR, Flint MI, 48505",-83.661101,43.074956,"7002 pemberton dr, flint, mi 48505, usa"
"635","LF87406","10/13/2015","Lead","7","Copper","50","705","SIMCOE AVE","FLINT","48507",7,50,"705 SIMCOE AVE, Flint MI, 48507",-83.686065,42.994134,"705 simcoe ave, flint, mi 48507, usa"
"636","LF88322","10/20/2015","Lead","7","Copper","220","3330","PARKSIDE DR","FLINT","48503",7,220,"3330 PARKSIDE DR, Flint MI, 48503",-83.727663,42.989927,"3330 parkside dr, flint, mi 48503, usa"
"637","LF93587","11/24/2015","Lead","7","Copper","0","2020","MILLER RD","FLINT","48503",7,0,"2020 MILLER RD, Flint MI, 48503",-83.7125221,43.0015543,"2020 miller rd, flint, mi 48503, usa"
"638","LF99153","1/7/2016","Lead","7","Copper","170","2001","N CENTER RD APT 315","FLINT","",7,170,"2001 N CENTER RD APT 315, Flint MI, ",-83.636143,43.034411,"2001 n center rd #315, flint, mi 48506, usa"
"639","LF99948","1/15/2016","Lead","7","Copper","0","2801","YALE ST","FLINT","48503",7,0,"2801 YALE ST, Flint MI, 48503",-83.722708,42.997471,"2801 yale st, flint, mi 48503, usa"
"640","LF99960","1/15/2016","Lead","7","Copper","130","416","E 4TH ST #1","","48503",7,130,"416 E 4TH ST #1, Flint MI, 48503",-104.6019324,38.2707422,"416 e 4th st, pueblo, co 81003, usa"
"641","LG00007","1/15/2016","Lead","7","Copper","0","2406","PIERCE ST","FLINT","48503",7,0,"2406 PIERCE ST, Flint MI, 48503",-83.658578,43.017423,"2406 pierce st, flint, mi 48503, usa"
"642","LG00484","1/19/2016","Lead","7","Copper","0","1634","BENNETT AVE","FLINT","48506",7,0,"1634 BENNETT AVE, Flint MI, 48506",-83.668995,43.0355909,"1634 bennett ave, flint, mi 48506, usa"
"643","LG00600","1/19/2016","Lead","7","Copper","90","901","BLANCHARD","FLINT","48503",7,90,"901 BLANCHARD, Flint MI, 48503",-83.6673308,43.0180075,"901 blanchard ave, flint, mi 48503, usa"
"644","LG00615","1/19/2016","Lead","7","Copper","170","3822","SENECA","FLINT","48504",7,170,"3822 SENECA, Flint MI, 48504",-83.730422,43.049546,"3822 seneca st, flint, mi 48504, usa"
"645","LG00989","1/20/2016","Lead","7","Copper","130","711","VERMILYA AVE","FLINT","48507",7,130,"711 VERMILYA AVE, Flint MI, 48507",-83.686404,42.991426,"711 vermilya ave, flint, mi 48507, usa"
"646","LG01006","1/20/2016","Lead","7","Copper","130","3410","SANTA CLARA CT","FLINT","48504",7,130,"3410 SANTA CLARA CT, Flint MI, 48504",-83.740295,43.028507,"3410 santa clara ct, flint, mi 48504, usa"
"647","LG01280","1/21/2016","Lead","7","Copper","0","2005","ROOT STREET","FLINT","48505",7,0,"2005 ROOT STREET, Flint MI, 48505",-83.696602,43.034385,"2005 root st, flint, mi 48505, usa"
"648","LG01367","1/21/2016","Lead","7","Copper","0","922","BELMONT AVE","FLINT","",7,0,"922 BELMONT AVE, Flint MI, ",-83.673129,43.013236,"922 belmont ave, flint, mi 48503, usa"
"649","LG01396","1/21/2016","Lead","7","Copper","230","4039","MANNHALL AVE","FLINT","48532",7,230,"4039 MANNHALL AVE, Flint MI, 48532",-83.740139,43.0051119,"4039 mann hall ave, flint, mi 48532, usa"
"650","LG01720","1/21/2016","Lead","7","Copper","0","1617","LINCOLN AVE","FLINT","48507",7,0,"1617 LINCOLN AVE, Flint MI, 48507",-83.7022439,42.990229,"1617 lincoln ave, flint, mi 48507, usa"
"651","LG01775","1/21/2016","Lead","7","Copper","50","2513","NORBERT ST","FLINT","48504",7,50,"2513 NORBERT ST, Flint MI, 48504",-83.727163,43.018052,"2513 norbert st, flint, mi 48504, usa"
"652","LG01867","1/21/2016","Lead","7","Copper","80","205","E LIVINGSTON DR","FLINT","48503",7,80,"205 E LIVINGSTON DR, Flint MI, 48503",-83.674991,42.992849,"205 e livingston dr, flint, mi 48503, usa"
"653","LG01929","1/21/2016","Lead","7","Copper","110","3031","WESTWOOD PKWY","FLINT","48503",7,110,"3031 WESTWOOD PKWY, Flint MI, 48503",-83.724254,42.99222,"3031 westwood pkwy, flint, mi 48503, usa"
"654","LG02009","1/21/2016","Lead","7","Copper","0","2302","OKLAHOMA AVE","FLINT","48506",7,0,"2302 OKLAHOMA AVE, Flint MI, 48506",-83.661379,43.041803,"2302 oklahoma ave, flint, mi 48506, usa"
"655","LG02043","1/21/2016","Lead","7","Copper","170","2840","MILLER RD","FLINT","48503",7,170,"2840 MILLER RD, Flint MI, 48503",-83.723641,42.996735,"2840 miller rd, flint, mi 48503, usa"
"656","LG02049","1/21/2016","Lead","7","Copper","60","2913","MENOMINEE AVE","FLINT","48507",7,60,"2913 MENOMINEE AVE, Flint MI, 48507",-83.654757,42.99553,"2913 menominee ave, flint, mi 48507, usa"
"657","LG02133","1/21/2016","Lead","7","Copper","0","425","W BISHOP AVE","FLINT","48505",7,0,"425 W BISHOP AVE, Flint MI, 48505",-83.709475,43.056605,"425 w bishop ave, flint, mi 48505, usa"
"658","LG02174","1/21/2016","Lead","7","Copper","410","3320","HULL AVE","FLINT","48507",7,410,"3320 HULL AVE, Flint MI, 48507",-83.6942928,42.9798915,"3320 hull ave, flint, mi 48507, usa"
"659","LG02398","1/22/2016","Lead","7","Copper","60","5825","BRANCH RD","FLINT","48506",7,60,"5825 BRANCH RD, Flint MI, 48506",-83.651275,43.067157,"5825 branch rd, flint, mi 48506, usa"
"660","LG02451","1/22/2016","Lead","7","Copper","0","2951","RICHFIELD RD","FLINT","48506",7,0,"2951 RICHFIELD RD, Flint MI, 48506",-83.652695,43.051088,"2951 richfield rd, flint, mi 48506, usa"
"661","LG02459","1/22/2016","Lead","7","Copper","0","3605","WEST COURT ST","FLINT","",7,0,"3605 WEST COURT ST, Flint MI, ",-83.73368,43.0066599,"3605 w court st, flint, mi 48532, usa"
"662","LG02461","1/22/2016","Lead","7","Copper","160","2930","CIRCLE DR","FLINT","48507",7,160,"2930 CIRCLE DR, Flint MI, 48507",-83.663336,42.996186,"2930 circle dr, flint, mi 48507, usa"
"663","LG02465","1/22/2016","Lead","7","Copper","0","820","BELMONT AVE","FLINT","48503",7,0,"820 BELMONT AVE, Flint MI, 48503",-83.674779,43.012264,"820 belmont ave, flint, mi 48503, usa"
"664","LG02587","1/22/2016","Lead","7","Copper","0","916","ALVORD AVE","FLINT","48507",7,0,"916 ALVORD AVE, Flint MI, 48507",-83.691171,42.985974,"916 alvord ave, flint, mi 48507, usa"
"665","LG02779","1/23/2016","Lead","7","Copper","0","2307","BROOKSIDE DRIVE","FLINT","48503",7,0,"2307 BROOKSIDE DRIVE, Flint MI, 48503",-83.659867,43.015537,"2307 brookside dr, flint, mi 48503, usa"
"666","LG02782","1/23/2016","Lead","7","Copper","80","3906","REYNOLDS ST","FLINT","48532",7,80,"3906 REYNOLDS ST, Flint MI, 48532",-83.737505,43.00333,"3906 reynolds st, flint, mi 48532, usa"
"667","LG02917","1/23/2016","Lead","7","Copper","50","708","W HAMILTON","FLINT","48504",7,50,"708 W HAMILTON, Flint MI, 48504",-83.713714,43.036373,"708 w hamilton ave, flint, mi 48504, usa"
"668","LG02978","1/24/2016","Lead","7","Copper","130","314","JOSEPHINE ST","FLINT","48503",7,130,"314 JOSEPHINE ST, Flint MI, 48503",-83.708388,43.034153,"314 josephine st, flint, mi 48503, usa"
"669","LG03027","1/24/2016","Lead","7","Copper","50","2219","MAPLE WOOD","FLINT","48506",7,50,"2219 MAPLE WOOD, Flint MI, 48506",-83.7597035,43.0717921,"maple wood, flint, mi 48504, usa"
"670","LG03042","1/24/2016","Lead","7","Copper","0","406","W RIDGEWAY AVE","FLINT","48505",7,0,"406 W RIDGEWAY AVE, Flint MI, 48505",-83.7089445,43.0618275,"406 w ridgeway ave, flint, mi 48505, usa"
"671","LG03128","1/24/2016","Lead","7","Copper","170","1934","BARKS ST","FLINT","48503",7,170,"1934 BARKS ST, Flint MI, 48503",-83.66105,43.00608,"1934 barks st, flint, mi 48503, usa"
"672","LG03539","1/25/2016","Lead","7","Copper","220","3513","LARCHMONT ST","FLINT","48503",7,220,"3513 LARCHMONT ST, Flint MI, 48503",-83.73255,42.996383,"3513 larchmont st, flint, mi 48503, usa"
"673","LG03650","1/25/2016","Lead","7","Copper","100","512","LAYFATTE","FLINT","48503",7,100,"512 LAYFATTE, Flint MI, 48503",-83.664453,43.021463,"512 lafayette st, flint, mi 48503, usa"
"674","LG03670","1/25/2016","Lead","7","Copper","0","2131","N. VERNON AVE","FLINT","48505",7,0,"2131 N. VERNON AVE, Flint MI, 48505",-83.662524,43.035727,"2131 n vernon ave, flint, mi 48506, usa"
"675","LG04579","1/26/2016","Lead","7","Copper","0","2102","MT ELLIOTT AVE FLINT MI 48504","FLINT","48504",7,0,"2102 MT ELLIOTT AVE FLINT MI 48504, Flint MI, 48504",-83.714172,43.034602,"2102 mt elliott ave, flint, mi 48504, usa"
"676","LG04924","1/27/2016","Lead","7","Copper","0","465","E ATHERTON RD","FLINT","48507",7,0,"465 E ATHERTON RD, Flint MI, 48507",-83.665812,42.989297,"465 e atherton rd, flint, mi 48507, usa"
"677","LG04959","1/27/2016","Lead","7","Copper","150","3900","HAMMERBERG RD OFC","FLINT","48507",7,150,"3900 HAMMERBERG RD OFC, Flint MI, 48507",-83.7517851,42.9753551,"flint, mi 48507, usa"
"678","LG04967","1/27/2016","Lead","7","Copper","750","3900","HAMMERBERG RD OFC","FLINT","48507",7,750,"3900 HAMMERBERG RD OFC, Flint MI, 48507",-83.7517851,42.9753551,"flint, mi 48507, usa"
"679","LG05029","1/27/2016","Lead","7","Copper","120","3900","HAMMERBERG RD #220","FLINT","48505",7,120,"3900 HAMMERBERG RD #220, Flint MI, 48505",-83.7039994,42.9873879,"3900 hammerberg rd, flint, mi 48507, usa"
"680","LG05037","1/27/2016","Lead","7","Copper","0","770","E CARPENTER RD","FLINT","48505",7,0,"770 E CARPENTER RD, Flint MI, 48505",-83.6912679,43.075407,"770 carpenter rd, flint, mi 48505, usa"
"681","LG05041","1/27/2016","Lead","7","Copper","120","3131","LEITH ST","FLINT","48506",7,120,"3131 LEITH ST, Flint MI, 48506",-83.649072,43.043138,"3131 leith st, flint, mi 48506, usa"
"682","LG05061","1/27/2016","Lead","7","Copper","230","2007","STONEY BROOK CT","FLINT","48507",7,230,"2007 STONEY BROOK CT, Flint MI, 48507",-83.7037047,42.9849945,"2007 stoney brook ct, flint, mi 48507, usa"
"683","LG05120","1/27/2016","Lead","7","Copper","0","805","CLINTON ST","FLINT","48507",7,0,"805 CLINTON ST, Flint MI, 48507",-83.688315,42.984879,"805 clinton st, flint, mi 48507, usa"
"684","LG05135","1/27/2016","Lead","7","Copper","210","3207","MACKIN RD","FLINT","48504",7,210,"3207 MACKIN RD, Flint MI, 48504",-83.734787,43.031079,"3207 mackin rd, flint, mi 48504, usa"
"685","LG05150","1/27/2016","Lead","7","Copper","320","3148","MARTHA ROSE CT","FLINT","48504",7,320,"3148 MARTHA ROSE CT, Flint MI, 48504",-83.7517851,43.0528038,"flint, mi 48504, usa"
"686","LG05162","1/27/2016","Lead","7","Copper","90","3419","BRIMFIELD DR (DOWNSTAIRS)","FLINT","48503",7,90,"3419 BRIMFIELD DR (DOWNSTAIRS), Flint MI, 48503",-83.6720756,43.0145534,"flint, mi 48503, usa"
"687","LG05226","1/27/2016","Lead","7","Copper","170","912","CEDAR ST","FLINT","48503",7,170,"912 CEDAR ST, Flint MI, 48503",-83.6984196,43.0074555,"912 cedar st, flint, mi 48503, usa"
"688","LG05632","1/28/2016","Lead","7","Copper","190","3401","WESTWOOD PKWY","FLINT","48503",7,190,"3401 WESTWOOD PKWY, Flint MI, 48503",-83.72911,42.990862,"3401 westwood pkwy, flint, mi 48503, usa"
"689","LG05731","1/28/2016","Lead","7","Copper","130","4225","MENTON ST","FLINT","48507",7,130,"4225 MENTON ST, Flint MI, 48507",-83.664527,42.985204,"4225 menton st, flint, mi 48507, usa"
"690","LG06048","1/29/2016","Lead","7","Copper","170","127","W TAYLOR ST","FLINT","48505",7,170,"127 W TAYLOR ST, Flint MI, 48505",-83.705966,43.040627,"127 w taylor st, flint, mi 48505, usa"
"691","LG06095","1/29/2016","Lead","7","Copper","0","619","PETTIBONE AVE","FLINT","48507",7,0,"619 PETTIBONE AVE, Flint MI, 48507",-83.684257,42.9900329,"619 pettibone ave, flint, mi 48507, usa"
"692","LG06124","1/29/2016","Lead","7","Copper","60","1533","W DARTMOUTH","FLINT","48504",7,60,"1533 W DARTMOUTH, Flint MI, 48504",-83.723642,43.041936,"1533 w dartmouth st, flint, mi 48504, usa"
"693","LG06187","1/29/2016","Lead","7","Copper","60","1825","MARLOWE DR","FLINT","",7,60,"1825 MARLOWE DR, Flint MI, ",-83.727027,43.063253,"1825 marlowe dr, flint, mi 48504, usa"
"694","LF84898","9/25/2015","Lead","6","Copper","0","5602","BALDWIN BLVD","FLINT","48505",6,0,"5602 BALDWIN BLVD, Flint MI, 48505",-83.7158649,43.064252,"5602 baldwin blvd, flint, mi 48505, usa"
"695","LF85290","9/29/2015","Lead","6","Copper","70","1213","BEARD ST","FLINT","48503",6,70,"1213 BEARD ST, Flint MI, 48503",-83.669387,43.01521,"1213 beard st, flint, mi 48503, usa"
"696","LF85602","9/30/2015","Lead","6","Copper","0","218","UNIVERSITY AVE","FLINT","48503",6,0,"218 UNIVERSITY AVE, Flint MI, 48503",-83.697064,43.020457,"218 university ave, flint, mi 48503, usa"
"697","LF85801","10/1/2015","Lead","6","Copper","100","1126","WOODSIDE DR","FLINT","48503",6,100,"1126 WOODSIDE DR, Flint MI, 48503",-83.67084,43.015219,"1126 woodside dr, flint, mi 48503, usa"
"698","LF85859","10/1/2015","Lead","6","Copper","150","2721","COVENTRY CT","FLINT","48503",6,150,"2721 COVENTRY CT, Flint MI, 48503",-83.725029,43.008497,"2721 coventry ct, flint, mi 48503, usa"
"699","LF87009","10/8/2015","Lead","6","Copper","70","719","KENSINGTON AVE","FLINT","48503",6,70,"719 KENSINGTON AVE, Flint MI, 48503",-83.666073,43.019504,"719 kensington ave, flint, mi 48503, usa"
"700","LF87021","10/8/2015","Lead","6","Copper","110","725","BLANCHARD AVE","FLINT","48503",6,110,"725 BLANCHARD AVE, Flint MI, 48503",-83.667253,43.019347,"725 blanchard ave, flint, mi 48503, usa"
"701","LF87042","10/8/2015","Lead","6","Copper","0","2925","CHICAGO BLVD","FLINT","48503",6,0,"2925 CHICAGO BLVD, Flint MI, 48503",-83.726466,42.997427,"2925 chicago blvd, flint, mi 48503, usa"
"702","LF87043","10/8/2015","Lead","6","Copper","0","1820","DELAWARE AVE","FLINT","48506",6,0,"1820 DELAWARE AVE, Flint MI, 48506",-83.665884,43.039561,"1820 delaware ave, flint, mi 48506, usa"
"703","LF87048","10/8/2015","Lead","6","Copper","0","2018","CANNIFF ST","FLINT","48504",6,0,"2018 CANNIFF ST, Flint MI, 48504",-83.7285845,43.0568891,"2018 canniff st, flint, mi 48504, usa"
"704","LF87056","10/8/2015","Lead","6","Copper","160","3702","RISEDORPH AVE","FLINT","48506",6,160,"3702 RISEDORPH AVE, Flint MI, 48506",-83.640315,43.038257,"3702 risedorph ave, flint, mi 48506, usa"
"705","LF87385","10/13/2015","Lead","6","Copper","0","3622","GRATIOT AVE","FLINT","48503",6,0,"3622 GRATIOT AVE, Flint MI, 48503",-83.732013,43.010609,"3622 gratiot ave, flint, mi 48503, usa"
"706","LF87407","10/13/2015","Lead","6","Copper","320","2101","STEDRON ST","FLINT","48504",6,320,"2101 STEDRON ST, Flint MI, 48504",-83.7305949,43.063907,"2101 stedron st, flint, mi 48504, usa"
"707","LF88282","10/20/2015","Lead","6","Copper","0","1310","BLANCHARD AVE","FLINT","48503",6,0,"1310 BLANCHARD AVE, Flint MI, 48503",-83.667709,43.01428,"1310 blanchard ave, flint, mi 48503, usa"
"708","LF88964","10/26/2015","Lead","6","Copper","0","1302","FLUSHING RD","FLINT","48504",6,0,"1302 FLUSHING RD, Flint MI, 48504",-83.710967,43.019481,"1302 flushing rd, flint, mi 48504, usa"
"709","LF88967","10/26/2015","Lead","6","Copper","0","3623","NORWOOD DR","FLINT","48503",6,0,"3623 NORWOOD DR, Flint MI, 48503",-83.730966,43.011315,"3623 norwood dr, flint, mi 48503, usa"
"710","LF90462","11/4/2015","Lead","6","Copper","0","2621","DELAWARE AVE","FLINT","48506",6,0,"2621 DELAWARE AVE, Flint MI, 48506",-83.656781,43.03991,"2621 delaware ave, flint, mi 48506, usa"
"711","LF92734","11/18/2015","Lead","6","Copper","0","1320","BEARD ST","FLINT","48503",6,0,"1320 BEARD ST, Flint MI, 48503",-83.669925,43.014338,"1320 beard st, flint, mi 48503, usa"
"712","LF93555","11/24/2015","Lead","6","Copper","0","1410","BLUEBERRY LN/2","FLINT","48507",6,0,"1410 BLUEBERRY LN/2, Flint MI, 48507",-83.6987582,42.9861426,"1410 blueberry ln, flint, mi 48507, usa"
"713","LF94262","12/2/2015","Lead","6","Copper","230","629","ROOME CT","FLINT","48503",6,230,"629 ROOME CT, Flint MI, 48503",-83.661899,43.020223,"629 roome ct, flint, mi 48503, usa"
"714","LF95931","12/10/2015","Lead","6","Copper","0","213","FOSS AVE","FLINT","48505",6,0,"213 FOSS AVE, Flint MI, 48505",-83.7032932,43.0716232,"213 e foss ave, flint, mi 48505, usa"
"715","LF97943","12/29/2015","Lead","6","Copper","160","801","FLORAL PARK","FLINT","",6,160,"801 FLORAL PARK, Flint MI, ",-83.67144,43.0074248,"801 floral park, flint, mi 48503, usa"
"716","LF99146","1/7/2016","Lead","6","Copper","120","1552","INDIANA","FLINT","",6,120,"1552 INDIANA, Flint MI, ",-83.670609,43.03206,"1552 indiana ave, flint, mi 48506, usa"
"717","LF99162","1/7/2016","Lead","6","Copper","0","329","W ELDRIDGE AVE","FLINT","",6,0,"329 W ELDRIDGE AVE, Flint MI, ",-83.708395,43.054712,"329 w eldridge ave, flint, mi 48505, usa"
"718","LF99572","1/12/2016","Lead","6","Copper","130","2014","WELCH BLVD","FLINT","48504",6,130,"2014 WELCH BLVD, Flint MI, 48504",-83.727224,43.035742,"2014 welch blvd, flint, mi 48504, usa"
"719","LF99892","1/15/2016","Lead","6","Copper","0","224","E COURT STREET APT 105","FLINT","48502",6,0,"224 E COURT STREET APT 105, Flint MI, 48502",-83.685255,43.013303,"224 e court st #105, flint, mi 48502, usa"
"720","LF99914","1/15/2016","Lead","6","Copper","0","926","BEARD ST","","",6,0,"926 BEARD ST, Flint MI, ",-83.670074,43.017141,"926 beard st, flint, mi 48503, usa"
"721","LF99935","1/15/2016","Lead","6","Copper","230","902","HURON ST","","48504",6,230,"902 HURON ST, Flint MI, 48504",-83.69075,42.984692,"902 huron st, flint, mi 48507, usa"
